activity_identifier,sector_code,sector_name,vocabulary,vocabulary_uri,percentage
XM-DAC-46008-cfa009238,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008608,2,"Agricultura, ganadería, pesca y silvicultura",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003265,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003432,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010793,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008424,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004488,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003533,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004506,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012251,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012572,4,"Educación, cultura y deporte",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa902408,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009331,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008349,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010524,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012076,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003445,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007352,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012048,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa000866,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012150,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010521,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012135,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003686,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012200,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010989,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011299,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011060,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011779,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009103,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009787,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008132,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010823,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012147,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012360,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010867,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004496,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011860,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007644,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011100,4,"Educación, cultura y deporte",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009854,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008779,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011733,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011815,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011783,2,"Agricultura, ganadería, pesca y silvicultura",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012474,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010968,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfc008353,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008003,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008868,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011686,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011447,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009120,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012044,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011072,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008272,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012634,4,"Educación, cultura y deporte",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010362,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011054,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008788,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010726,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010131,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012330,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011792,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007407,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010801,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003213,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfc003359,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006993,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011553,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012226,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008787,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009148,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa005648,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008439,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa005320,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009482,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011967,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008457,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006534,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007786,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008959,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011016,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011846,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006697,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009410,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008949,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011691,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012332,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007485,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011346,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012054,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006763,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000004056,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfc007956,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009174,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006987,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011968,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012253,6,"Industria, comercio y servicios",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007372,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012565,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011682,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010628,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011985,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012430,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006843,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012615,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011917,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010385,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004495,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006934,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009301,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa005319,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009170,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012497,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004844,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008993,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008633,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011065,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010569,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006616,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012644,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012327,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007840,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008759,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011663,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008379,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008086,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012487,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010449,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008717,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012302,2,"Agricultura, ganadería, pesca y silvicultura",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008794,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006029,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012126,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012184,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011904,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007950,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010787,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007860,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011726,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004991,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011799,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfc011765,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010634,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012629,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010298,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008239,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008793,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011909,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011650,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008491,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa005842,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007894,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010454,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011209,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011857,10,Tecnologías de la información y la comunicación,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008814,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003786,9,Sector financiero,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011666,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008832,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011865,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010352,7,Protección y servicios sociales,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011899,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011375,10,Tecnologías de la información y la comunicación,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007836,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008702,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007142,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfl0000003946,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004536,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011786,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012479,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010048,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa012447,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006966,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008519,2,"Agricultura, ganadería, pesca y silvicultura",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011724,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008606,3,"Agua, saneamiento, preservación de recursos hídricos y gestión de residuos",99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa007725,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011810,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa010094,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004580,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa005702,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa004990,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008756,5,Energía e industrias extractivas,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011537,10,Tecnologías de la información y la comunicación,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011688,12,Multisectorial,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa008744,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa009646,1,Administración pública,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa006959,11,Transporte,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011578,8,Salud,99,https://www.caf.com/sectores-iati,
XM-DAC-46008-cfa011948,1,Administración pública,99,https://www.caf.com/sectores-iati,
